src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
35.190.43.134,192.168.1.3,443,60122,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-06-22 01:51:45,6230540.037155151,4341.517723775187,10.59298224654944,5.4569908542830445,5.135991392266394,34,32,2634,24416,185.0,54.0,77.47058823529412,39.08831275166052,1466.0,54.0,763.0,650.5685974591764,1466,54,409.8484848484849,568.6597278989149,323373.8861340679,680,640,20,10,95854.46211007926,2651937.0079040527,0.0,416561.0999209745,6230540.037155151,2665107.9654693604,0.0,188804.2435501561,573263.8755422347,6141898.87046814,2663522.958755493,0.0,198125.77001510127,590211.8667401777,0,0,0,0,1,0,0,0,0,0,0,0.9411764705882353,409.8484848484849,1033,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6434.333333333333,7.0,0.0,44010.17055665934,77.47058823529412,763.0,0,34,32,2634,24416
192.168.1.3,142.250.194.6,60124,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:45,6314850.091934204,1088.2285248192081,4.909063485069187,1.7419257527664858,3.1671377323027015,11,20,2733,4139,738.0,54.0,248.45454545454547,287.14499461750034,902.0,58.0,206.95,276.59437358702723,902,54,221.67741935483872,281.08595713156154,79009.31529656606,220,400,20,7,210495.00306447348,5963818.073272705,0.0,1068659.389811373,6303369.998931885,5975615.02456665,206.94732666015625,630336.9998931885,1782267.4032050702,6308876.991271973,5975563.049316406,0.0,332046.157435367,1330527.3127827265,0,0,0,0,1,0,0,0,0,0,0,1.8181818181818181,221.67741935483872,255,1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.0,4.0,0.0,395942.2976,248.45454545454547,206.95,0,11,20,2733,4139
192.168.1.3,3.111.224.186,60125,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:45,6146745.920181274,1469.3953707026883,2.765691021030303,1.7895647783137256,0.9761262427165777,11,6,7276,1756,1466.0,54.0,661.4545454545455,642.750391766277,528.0,58.0,292.6666666666667,234.66761363445295,1466,54,531.2941176470588,563.7500243595541,317814.0899653979,220,120,20,6,384171.62001132965,3161303.997039795,0.0,825647.3630053321,6146745.920181274,3161303.997039795,0.0,614674.5920181274,974870.1317126376,5846087.93258667,3245058.77494812,7709.026336669922,1169217.586517334,1193464.218148492,0,0,0,0,1,0,0,0,0,0,0,0.5454545454545454,531.2941176470588,252,27,0.0,0.0,0.0,0.0,1696667.194366455,429293.6325073242,1053767.999013265,517567.0919880261,0.0,0.0,0.0,0.0,0.0,0.0,661.4545454545455,292.6666666666667,0,11,6,7276,1756
192.168.1.3,142.250.194.2,60129,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:45,6340399.026870728,8544.099475508376,10.409439488002377,3.6275319427887074,6.78190754521367,23,43,5913,48260,1466.0,54.0,257.0869565217391,428.0679459520495,1466.0,54.0,1122.3255813953488,589.9218994791828,1466,54,820.8030303030303,678.647635167242,460562.61271808995,460,860,20,11,97544.6004133958,5999873.161315918,0.0,738092.2593396635,6330443.859100342,6011631.965637207,0.0,287747.4481409246,1249642.2232861938,6329345.941543579,6010155.200958252,0.0,150698.71289389473,915458.7382316578,0,0,0,0,1,0,0,0,0,0,0,1.8695652173913044,820.8030303030303,65535,1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702.0,4.0,14972.333333333334,11.0,3858759.68,3807816.9772819146,257.0869565217391,1122.3255813953488,0,23,43,5913,48260
162.247.241.14,192.168.1.3,443,60127,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-06-22 01:51:45,2923092.842102051,4924.578443990949,8.210481601652157,3.7631374007572385,4.447344200894918,11,13,3303,11092,1329.0,58.0,300.27272727272725,383.62152060902446,1466.0,54.0,853.2307692307693,576.1888250653404,1466,54,599.7916666666666,568.498459332907,323190.49826388893,220,260,20,4,127090.99313487178,1239602.0889282227,0.0,263913.7135084947,2872837.781906128,1291090.0115966797,255.82313537597656,287283.7781906128,368317.8995210517,2871984.0049743652,1239602.0889282227,0.0,239332.00041453043,339879.59993919235,0,0,0,0,1,0,0,0,0,0,0,1.1818181818181819,599.7916666666666,17,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5861.0,5.0,0.0,36855795.71814093,300.27272727272725,853.2307692307693,0,11,13,3303,11092
142.250.77.230,192.168.1.3,443,60123,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-06-22 01:51:45,6044876.0986328125,1091.9992225304613,5.790027691041683,3.6394459772262007,2.150581713815482,22,13,3711,2890,1129.0,54.0,168.6818181818182,253.61126056940628,727.0,54.0,222.30769230769232,272.9605169012219,1129,54,188.6,262.2488676265897,68774.46857142857,440,260,20,14,177790.47348920038,5677939.891815186,0.0,957732.8543702775,6044876.0986328125,5689628.839492798,0.0,287851.2427920387,1208203.5928237746,6033493.0419921875,5689023.971557617,238.18016052246094,502791.0868326823,1564216.1879955756,0,0,0,0,1,0,0,0,0,0,0,0.5909090909090909,188.6,1042,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,4.0,0.0,0.0,0.0,0.0,168.6818181818182,222.30769230769232,0,22,13,3711,2890
192.168.1.3,142.250.194.2,60131,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:46,144705.77239990234,76037.049645764,193.4960819850397,89.8374666359113,103.65861534912841,13,15,3406,7597,1466.0,54.0,262.0,373.74899022245893,1466.0,54.0,506.46666666666664,593.3330561797105,1466,54,392.9642857142857,517.991414858728,268315.1058673469,260,300,20,8,5359.473051848235,51887.03536987305,0.0,10530.963374279552,132644.8917388916,70987.93983459473,0.0,11053.740978240967,19053.250543151487,127565.86074829102,51887.03536987305,0.0,9111.8471963065,14006.130743804255,0,0,0,0,1,0,0,0,0,0,0,1.1538461538461537,392.9642857142857,65535,1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,4.0,5381.0,4.0,252528.60558234694,8999023.055821372,262.0,506.46666666666664,0,13,15,3406,7597
192.168.1.3,129.80.246.81,51925,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:46,4322091.102600098,108.28091978867799,1.3882169203676666,0.6941084601838333,0.6941084601838333,3,3,306,162,102.0,102.0,102.0,0.0,54.0,54.0,54.0,0.0,102,54,78.0,24.0,576.0,60,60,20,3,864418.2205200195,1674239.8738861084,324568.0332183838,657184.7407355198,3994822.0252990723,1998807.9071044922,1996014.11819458,1997411.0126495361,1396.8944549560547,3990412.950515747,2001508.9511871338,1988903.9993286133,1995206.4752578735,6302.475929260254,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,510,154,0.0,0.0,0.0,0.0,1664335.9661102295,9903.907775878906,837119.9369430542,827216.0291671753,0.0,0.0,0.0,0.0,0.0,0.0,102.0,54.0,0,3,3,306,162
192.168.1.3,162.247.241.14,60134,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:46,1839288.9499664307,4960.0689441245795,11.417455642509719,5.980572003219376,5.436883639290342,11,10,5831,3292,1466.0,54.0,530.0909090909091,470.79149110744726,1364.0,58.0,329.2,449.92461590804294,1466,54,434.42857142857144,471.76503144887624,222562.24489795917,220,200,20,7,91964.44749832153,1172027.826309204,0.0,256474.29629277994,1839288.9499664307,1172027.826309204,0.0,183928.89499664307,351791.9924454225,1772192.9550170898,1239731.0733795166,0.0,196910.32833523222,379019.9037886225,0,0,0,0,1,0,0,0,0,0,0,0.9090909090909091,434.42857142857144,65535,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0909090909091,329.2,0,11,10,5831,3292
192.168.1.3,162.247.241.14,60135,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:46,1823858.0226898193,5326.620756188221,9.86918925490355,6.031171211329947,3.838018043573603,11,7,6597,3118,1466.0,54.0,599.7272727272727,573.1723667305247,1364.0,58.0,445.42857142857144,494.1240032747295,1466,54,539.7222222222222,548.9761991962407,301374.8672839506,220,140,20,7,107285.76604057761,1163471.9371795654,0.0,275131.62267181755,1823858.0226898193,1163471.9371795654,0.0,182385.80226898193,348644.05724634265,1757784.128189087,1216319.0841674805,3967.0467376708984,292964.02136484784,425886.6360153911,0,0,0,0,1,0,0,0,0,0,0,0.6363636363636364,539.7222222222222,65535,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.7272727272727,445.42857142857144,0,11,7,6597,3118
