src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
129.80.246.81,192.168.1.3,443,51925,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-06-22 01:51:42,2574502.944946289,204.31128308962712,2.718971447960817,1.5536979702633242,1.1652734776974931,4,3,240,286,78.0,54.0,60.0,10.392304845413264,102.0,82.0,95.33333333333333,9.428090415820634,102,54,75.14285714285714,20.138297356235537,405.55102040816325,80,60,20,1,429083.82415771484,1598031.997680664,154.01840209960938,542613.4970411332,2574502.944946289,1922412.1570587158,325778.9611816406,858167.6483154297,752534.5404161839,2249837.875366211,1923656.940460205,326180.93490600586,1124918.9376831055,798738.0027770996,0,0,0,0,1,0,0,0,0,0,0,0.75,75.14285714285714,154,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,95.33333333333333,0,4,3,240,286
192.168.1.3,162.247.241.14,60098,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:42,1357980.9665679932,11340.365129652893,21.355233036359344,12.518584883383063,8.836648152976279,17,12,9117,6283,1466.0,54.0,536.2941176470588,561.1656738386711,1470.0,58.0,523.5833333333334,530.0580877497191,1470,54,531.0344827586207,548.5433049738452,300899.757431629,340,240,20,9,48499.32023457118,610096.9314575195,0.0,125864.4577791663,1357980.9665679932,610096.9314575195,0.0,84873.81041049957,169749.8709828695,1345246.0765838623,671355.0090789795,0.0,122295.09787126021,197798.727214484,0,0,0,0,1,0,0,0,0,0,0,0.7058823529411765,531.0344827586207,65535,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,4.0,4195.0,4.0,18252637.533998188,2301217.0128171593,536.2941176470588,523.5833333333334,0,17,12,9117,6283
192.168.1.3,162.247.241.14,60099,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:42,1354706.048965454,8237.21131866339,17.716020400387254,9.59617771687643,8.119842683510825,13,11,4920,6239,1466.0,54.0,378.46153846153845,525.9294505751209,1470.0,58.0,567.1818181818181,533.8080721113532,1470,54,464.9583333333333,537.838767597275,289270.53993055556,260,220,20,5,58900.262998498,626120.8057403564,0.0,136812.31659036945,1354706.048965454,626120.8057403564,0.0,112892.17074712117,190783.21821610606,1343719.0055847168,685085.0582122803,0.0,134371.90055847168,205622.60445508282,0,0,0,0,1,0,0,0,0,0,0,0.8461538461538461,464.9583333333333,65535,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4195.0,4.0,0.0,7613632.7477282565,378.46153846153845,567.1818181818181,0,13,11,4920,6239
192.168.1.3,35.190.43.134,60100,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:42,1358247.0417022705,7707.728917177953,20.614806541310795,11.043646361416496,9.571160179894298,15,13,4886,5583,1466.0,54.0,325.73333333333335,471.9394688116498,1466.0,54.0,429.46153846153845,542.139439256759,1466,54,373.89285714285717,508.3844396914683,258454.73852040814,300,260,20,9,50305.445988972984,1186507.9402923584,0.0,223305.114940434,1358247.0417022705,1199280.9772491455,0.0,97017.64583587646,306535.57106794964,1346061.9449615479,1200955.867767334,0.0,112171.82874679565,328902.8198760632,0,0,0,0,1,0,0,0,0,0,0,0.8666666666666667,373.89285714285717,65535,1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205.0,5.0,0.0,0.0,697784.8438207334,0.0,325.73333333333335,429.46153846153845,0,15,13,4886,5583
192.168.1.3,3.111.224.186,60101,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:42,1371364.1166687012,8878.750619184766,21.87602813531069,8.750411254124277,13.125616881186415,12,18,4105,8071,1466.0,54.0,342.0833333333333,513.2787511566098,1470.0,58.0,448.3888888888889,562.0976723042683,1470,54,405.8666666666667,545.5882289378644,297666.5155555555,240,360,20,5,47288.41781616211,1176407.814025879,0.0,213831.19453536955,1371126.1749267578,1176407.814025879,0.0,124647.83408425072,333634.6331589184,1339132.0705413818,1257450.819015503,0.0,78772.47473772835,294884.6226345034,0,0,0,0,1,0,0,0,0,0,0,1.5,405.8666666666667,65535,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6526.0,10.0,0.0,2686692.9627012173,342.0833333333333,448.3888888888889,0,12,18,4105,8071
192.168.1.3,162.247.241.14,60102,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:42,1344063.0435943604,8062.12182653414,17.856305263641506,9.67216535113915,8.184139912502356,13,11,5047,5789,1466.0,54.0,388.2307692307692,521.3074028670834,1470.0,58.0,526.2727272727273,556.8920396285557,1470,54,451.5,542.2888990197015,294077.25,260,220,20,6,58437.52363453741,983550.7869720459,0.0,203355.5598992611,1344063.0435943604,983550.7869720459,0.0,112005.25363286336,275233.45460832637,1331259.01222229,1044900.8941650391,0.0,133125.901222229,312186.3291824539,0,0,0,0,1,0,0,0,0,0,0,0.8461538461538461,451.5,65535,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.0,4.0,4195.0,4.0,1691378.6950532247,1515512.9440137811,388.2307692307692,526.2727272727273,0,13,11,5047,5789
192.168.1.3,162.247.241.14,60103,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:42,1326536.1785888672,7394.445894747134,16.584545793091745,8.292272896545873,8.292272896545873,11,11,4020,5789,1466.0,54.0,365.45454545454544,462.042375789054,1470.0,58.0,526.2727272727273,556.8920396285557,1470,54,445.8636363636364,517.9493916533252,268271.57231404964,220,220,20,5,63168.38945661272,983386.0397338867,0.0,210281.61741150296,1326536.1785888672,983386.0397338867,0.0,132653.61785888672,297094.5938101518,1316668.98727417,1041604.0420532227,0.0,131666.898727417,308947.1808966492,0,0,0,0,1,0,0,0,0,0,0,1.0,445.8636363636364,65535,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4195.0,4.0,0.0,0.0,365.45454545454544,526.2727272727273,0,11,11,4020,5789
192.168.1.3,162.247.241.14,60104,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:42,1324584.9609375,10921.156759745645,20.383743433784904,11.324301907658281,9.059441526126625,15,12,8619,5847,1466.0,54.0,574.6,610.1360285488256,1470.0,58.0,487.25,548.666736279866,1470,54,535.7777777777778,585.2279918708057,342491.80246913584,300,240,20,8,50945.57542067308,968273.1628417969,0.0,189508.58755312362,1324584.9609375,968273.1628417969,0.0,94613.21149553571,254630.0360126533,1312559.8430633545,1027565.9561157227,0.0,119323.6220966686,295484.8055931483,0,0,0,0,1,0,0,0,0,0,0,0.8,535.7777777777778,65535,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6072.0,6.0,4195.0,4.0,24301349.129770994,5035805.746994848,574.6,487.25,0,15,12,8619,5847
192.168.1.3,162.247.241.14,60105,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:42,1322567.9397583008,3186.2257305058433,10.585467543208782,6.048838596119304,4.536628947089477,8,6,2548,1666,1466.0,54.0,318.5,476.6946087381312,1364.0,58.0,277.6666666666667,485.84279579121295,1466,54,301.0,481.06117817057026,231419.85714285713,160,120,20,3,101735.99536602314,1016308.7844848633,0.0,270156.8562414243,1322567.9397583008,1016308.7844848633,0.0,188938.27710832868,349580.1181907535,295426.8455505371,230038.88130187988,1080.0361633300781,59085.36911010742,87444.96678702816,0,0,0,0,1,0,0,0,0,0,0,0.75,301.0,65535,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.5,277.6666666666667,0,8,6,2548,1666
192.168.1.3,104.108.153.74,60107,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:51:43,786662.1017456055,23126.82911713896,43.22058978633126,22.881488710410668,20.339101075920595,18,16,12908,5285,1466.0,54.0,717.1111111111111,658.9631492722225,1466.0,54.0,330.3125,464.4974056372651,1466,54,535.0882352941177,607.2023777198592,368694.72750865057,360,320,20,11,23838.24550744259,576058.8645935059,0.0,98390.41069891662,786430.1204681396,576058.8645935059,0.0,46260.59532165527,134386.70783605246,769002.9144287109,624370.813369751,0.0,51266.86096191406,154415.73601616727,0,0,0,0,1,0,0,0,0,0,0,0.8888888888888888,535.0882352941177,65535,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10086.0,8.0,0.0,0.0,221402.14235471445,0.0,717.1111111111111,330.3125,0,18,16,12908,5285
