src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
3.163.248.4,192.168.1.3,443,60230,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-06-22 01:52:09,5086600.065231323,523.925601742547,2.9489245876691204,1.3761648075789228,1.5727597800901976,7,8,1592,1073,638.0,54.0,227.42857142857142,205.4693978902643,508.0,54.0,134.125,145.03313199059033,638,54,177.66666666666666,181.89765131951418,33086.75555555556,140,160,20,5,363328.57608795166,4706845.998764038,0.0,1205952.3399858102,379754.06646728516,209079.98085021973,0.0,63292.344411214195,89677.4604430287,5086359.977722168,4861267.08984375,497.8179931640625,726622.8539603098,1688897.3656853477,0,0,0,0,1,0,0,0,0,0,0,1.1428571428571428,177.66666666666666,140,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.42857142857142,134.125,0,7,8,1592,1073
192.168.1.3,162.247.241.14,60220,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:52:09,13113.975524902344,12658.251472620173,228.76358083048507,152.50905388699005,76.25452694349502,2,1,108,58,54.0,54.0,54.0,0.0,58.0,58.0,58.0,0.0,58,54,55.333333333333336,1.8856180831641267,3.5555555555555554,40,20,20,0,6556.987762451172,12937.068939208984,176.90658569335938,6380.0811767578125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,55.333333333333336,252,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,58.0,0,2,1,108,58
192.168.1.3,162.247.241.14,60218,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:52:09,12907.981872558594,12860.259770964167,232.4143332101958,154.94288880679719,77.47144440339859,2,1,108,58,54.0,54.0,54.0,0.0,58.0,58.0,58.0,0.0,58,54,55.333333333333336,1.8856180831641267,3.5555555555555554,40,20,20,0,6453.990936279297,12527.942657470703,380.0392150878906,6073.951721191406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,55.333333333333336,255,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,58.0,0,2,1,108,58
192.168.1.3,162.247.241.14,60219,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:52:09,12569.904327392578,13206.146656044915,238.6653010128599,159.11020067523995,79.55510033761998,2,1,108,58,54.0,54.0,54.0,0.0,58.0,58.0,58.0,0.0,58,54,55.333333333333336,1.8856180831641267,3.5555555555555554,40,20,20,0,6284.952163696289,12261.86752319336,308.03680419921875,5976.91535949707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,55.333333333333336,255,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,58.0,0,2,1,108,58
192.168.1.3,162.247.241.14,60212,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:52:09,12482.881546020508,13298.211585843344,240.32912504536165,160.21941669690776,80.10970834845388,2,1,108,58,54.0,54.0,54.0,0.0,58.0,58.0,58.0,0.0,58,54,55.333333333333336,1.8856180831641267,3.5555555555555554,40,20,20,0,6241.440773010254,12045.860290527344,437.02125549316406,5804.41951751709,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,55.333333333333336,254,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,58.0,0,2,1,108,58
192.168.1.3,162.247.241.14,60213,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:52:09,17543.07746887207,9462.42187521235,171.00762425082561,114.00508283388375,57.002541416941874,2,1,108,58,54.0,54.0,54.0,0.0,58.0,58.0,58.0,0.0,58,54,55.333333333333336,1.8856180831641267,3.5555555555555554,40,20,20,0,8771.538734436035,17261.028289794922,282.04917907714844,8489.489555358887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,55.333333333333336,252,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,58.0,0,2,1,108,58
192.168.1.3,3.111.224.186,60222,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:52:09,32356.02378845215,7664.724244902772,123.62458459520599,61.812292297602994,61.812292297602994,2,2,108,140,54.0,54.0,54.0,0.0,82.0,58.0,70.0,12.0,82,54,62.0,11.661903789690601,136.0,40,40,20,0,10785.341262817383,32099.96223449707,128.03077697753906,15071.713027495705,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,62.0,252,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,70.0,0,2,2,108,140
192.168.1.3,104.108.153.74,60228,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:52:09,13647.079467773438,17586.18029350105,293.1030048916841,146.55150244584206,146.55150244584206,2,2,108,132,54.0,54.0,54.0,0.0,78.0,54.0,66.0,12.0,78,54,60.0,10.392304845413264,108.0,40,40,20,0,4549.0264892578125,13476.133346557617,0.0,6312.803564995328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,253,546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,66.0,0,2,2,108,132
192.168.1.3,104.108.153.74,60226,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:52:09,26897.907257080078,8922.62724033399,148.71045400556648,74.35522700278324,74.35522700278324,2,2,108,132,54.0,54.0,54.0,0.0,78.0,54.0,66.0,12.0,78,54,60.0,10.392304845413264,108.0,40,40,20,0,8965.96908569336,18337.011337280273,231.9812774658203,7405.061653560541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,251,614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,66.0,0,2,2,108,132
192.168.1.3,162.247.241.14,60234,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:52:09,4624234.199523926,3641.2515615522902,7.136316755625702,3.460032366363977,3.6762843892617254,16,17,9468,7370,1466.0,54.0,591.75,579.7178731935044,1470.0,58.0,433.52941176470586,496.35152600777025,1470,54,510.24242424242425,544.1620207868704,296112.3048668503,320,340,20,9,144507.31873512268,2801314.8307800293,0.0,492687.3664597087,4611392.021179199,2801314.8307800293,0.0,307426.13474527997,687883.8660010273,4610548.01940918,2854057.0735931396,0.0,288159.25121307373,685455.4251780991,0,0,0,0,1,0,0,0,0,0,0,1.0625,510.24242424242425,65535,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4195.0,4.0,0.0,6445093.50915751,591.75,433.52941176470586,0,16,17,9468,7370
