src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.3,3.111.241.224,54221,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:52,2364612.817764282,4068.74221763568,9.726750962022725,5.4977288046215405,4.229022157401185,13,10,7608,2013,1466.0,54.0,585.2307692307693,635.8551061179986,529.0,58.0,201.3,213.77373552426874,1466,54,418.30434782608694,533.4950743248924,284616.9943289225,260,200,20,7,107482.40080746738,1097594.976425171,0.0,280440.11215103976,2364612.817764282,1097594.976425171,0.0,197051.06814702353,357515.5931012505,2330132.9612731934,1186838.8652801514,0.0,258903.66236368814,440138.39789178537,0,0,0,0,1,0,0,0,0,0,0,0.7692307692307693,418.30434782608694,255,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.2307692307693,201.3,0,13,10,7608,2013
35.190.43.134,192.168.1.3,443,54222,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:52,2345867.872238159,7354.207883643554,23.4454807326916,13.64100697174784,9.80447376094376,32,23,3441,13811,706.0,58.0,107.53125,122.21369204568488,1466.0,54.0,600.4782608695652,623.9324705352974,1466,54,313.6727272727273,480.21597620409597,230607.38380165288,640,460,20,11,43441.99763403999,819499.0158081055,0.0,140989.48636474306,2345136.880874634,830171.1082458496,0.0,75649.57680240754,184535.7132882703,2345623.9700317383,831681.0131072998,0.0,106619.27136507901,212404.0047815799,0,0,0,0,1,0,0,0,0,0,0,0.71875,313.6727272727273,1047,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10617.0,11.0,0.0,16563.101601525275,107.53125,600.4782608695652,0,32,23,3441,13811
162.247.243.29,192.168.1.3,443,54223,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:52,2361387.014389038,4261.478503388654,9.74003831640058,5.505239048400328,4.234799268000252,13,10,6494,3569,1466.0,54.0,499.53846153846155,607.6559774924036,1414.0,54.0,356.9,495.7286455310002,1466,54,437.5217391304348,566.1718028981799,320550.51039697544,260,200,20,6,107335.77338131992,1644650.936126709,0.0,341467.3235661341,2361387.014389038,1876682.996749878,0.0,196782.25119908652,511246.8990267794,2360922.8134155273,1644650.936126709,0.0,262324.7570461697,502817.1874893286,0,0,0,0,1,0,0,0,0,0,0,0.7692307692307693,437.5217391304348,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5345.0,4.0,0.0,0.0,10199524.513193812,0.0,499.53846153846155,356.9,0,13,10,6494,3569
162.247.243.29,192.168.1.3,443,54224,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:52,2360686.0637664795,8376.378504327908,17.79143810972854,9.742930393422771,8.048507716305767,23,19,8558,11216,1466.0,54.0,372.0869565217391,504.3590778355091,1414.0,54.0,590.3157894736842,561.245330786493,1466,54,470.8095238095238,541.8473795880533,293598.5827664399,460,380,20,10,57577.708872353156,360166.072845459,0.0,87332.95443482276,2360686.0637664795,600793.1232452393,0.0,107303.91198938544,162942.03128434112,2360327.959060669,360166.072845459,0.0,131129.33105892607,143919.68445546232,0,0,0,0,1,0,0,0,0,0,0,0.8260869565217391,470.8095238095238,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5345.0,4.0,4077.0,4.0,0.0,36076323.64556962,372.0869565217391,590.3157894736842,0,23,19,8558,11216
192.168.1.3,23.41.29.51,54229,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:52,2191202.163696289,6843.731832896508,13.691114629694269,7.30192780250361,6.389186827190659,16,14,9830,5166,1466.0,54.0,614.375,627.149989535996,1466.0,54.0,369.0,484.45005639679425,1466,54,499.8666666666667,578.1672038048818,334277.31555555563,320,280,20,9,75558.69529987204,1618133.0680847168,0.0,298450.9776481414,2191202.163696289,1618133.0680847168,0.0,146080.14424641928,403338.76295855263,2176587.8200531006,1686144.8287963867,0.0,167429.83231177696,448425.21792703104,0,0,0,0,1,0,0,0,0,0,0,0.875,499.8666666666667,65535,637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7084.0,6.0,0.0,0.0,51673825.28,0.0,614.375,369.0,0,16,14,9830,5166
162.247.243.29,192.168.1.3,443,54226,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:52,2352923.1548309326,4929.187753619333,10.625081379589872,5.950045572570328,4.675035807019544,14,11,6592,5006,1466.0,54.0,470.85714285714283,596.7818286613693,1414.0,54.0,455.09090909090907,526.5611342467022,1466,54,463.92,567.0112464493099,321501.75359999994,280,220,20,6,98038.46478462219,1613040.9240722656,0.0,322297.3040344933,2352923.1548309326,1855479.9556732178,0.0,180994.08883314865,488411.2702671323,2350922.107696533,1613040.9240722656,0.0,235092.21076965332,473734.45529009256,0,0,0,0,1,0,0,0,0,0,0,0.7857142857142857,463.92,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5345.0,4.0,2687.0,4.0,0.0,5551770.861083744,470.85714285714283,455.09090909090907,0,14,11,6592,5006
162.247.243.29,192.168.1.3,443,54225,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:52,2343210.9355926514,6075.8507839581835,11.94941504185075,6.401472343848616,5.547942698002134,15,13,6646,7591,1466.0,54.0,443.06666666666666,585.8478148992468,1414.0,54.0,583.9230769230769,605.8464468491692,1466,54,508.4642857142857,599.347531078759,359217.46301020397,300,260,20,6,86785.59020713523,1570297.0027923584,0.0,298189.751200015,2343210.9355926514,1817330.1219940186,0.0,167372.2096851894,463452.829159713,2342533.1115722656,1570297.0027923584,0.0,195211.09263102213,430194.25553680165,0,0,0,0,1,0,0,0,0,0,0,0.8666666666666667,508.4642857142857,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5345.0,4.0,5164.0,6.0,0.0,6391084.643257598,443.06666666666666,583.9230769230769,0,15,13,6646,7591
162.247.243.29,192.168.1.3,443,54227,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:52,2327475.070953369,4537.535173544976,10.31160346227435,6.015102019660038,4.296501442614312,14,10,6587,3974,1466.0,54.0,470.5,594.5318386283927,1414.0,54.0,397.4,463.81099598866774,1466,54,440.0416666666667,545.0890966290638,297122.1232638888,280,200,20,7,101194.5683023204,1624160.0513458252,0.0,331702.6811427041,2327404.9758911133,1820581.9129943848,0.0,179031.1519916241,479468.7640977403,2327256.917953491,1624160.0513458252,0.0,258584.10199483237,495317.7648034528,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,440.0416666666667,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5345.0,4.0,0.0,0.0,0.0,0.0,470.5,397.4,0,14,10,6587,3974
192.168.1.3,162.247.243.29,54230,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:52,2180392.026901245,2868.291537869973,10.08992865896057,4.586331208618441,5.503597450342129,10,12,3568,2686,1414.0,54.0,356.8,478.61483470531914,1466.0,54.0,223.83333333333334,391.1484870083085,1466,54,284.27272727272725,438.1326264353152,191960.19834710748,200,240,20,4,103828.19175720215,1465184.9269866943,0.0,310413.66214026295,2180392.026901245,1465184.9269866943,0.0,242265.78076680502,441444.0144862325,2028406.8584442139,1617243.0515289307,0.0,184400.62349492853,457159.9135287031,0,0,0,0,1,0,0,0,0,0,0,1.2,284.27272727272725,65535,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.8,223.83333333333334,0,10,12,3568,2686
192.168.1.3,3.163.248.4,54234,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:52,1892163.9919281006,4963.628966657178,14.269376288303217,6.870440435108957,7.398935853194261,13,14,3172,6220,1466.0,54.0,244.0,383.1109499870762,1466.0,54.0,444.2857142857143,557.8246560871754,1466,54,347.85185185185185,491.9658000537198,242030.3484224966,260,280,20,6,72775.5381510808,1028784.990310669,0.0,201991.1507525865,1892163.9919281006,1216897.964477539,0.0,157680.33266067505,327853.3470883314,1732140.064239502,1194694.0422058105,0.0,133241.5434030386,315189.1341829487,0,0,0,0,1,0,0,0,0,0,0,1.0769230769230769,347.85185185185185,65535,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4820.0,4.0,0.0,0.0,244.0,444.2857142857143,0,13,14,3172,6220
