src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
35.190.43.134,192.168.1.3,443,54121,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:27,2055320.9781646729,370.7450116528458,3.8923360803448372,1.9461680401724186,1.9461680401724186,4,4,507,255,294.0,58.0,126.75,97.86566047393744,93.0,54.0,63.75,16.887495373796554,294,54,95.25,76.96549551584788,5923.6875,80,80,20,2,293617.28259495326,2025161.9815826416,146.8658447265625,706921.7192354392,2055172.9202270508,2039986.1335754395,2821.9223022460938,685057.6400756836,958087.0467791074,2055174.1123199463,2036890.983581543,3310.9188079833984,685058.037439982,955902.0982412337,0,0,0,0,1,0,0,0,0,0,0,1.0,95.25,1046,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.75,63.75,0,4,4,507,255
192.168.1.3,142.250.183.230,54123,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:27,1990688.0855560303,7759.126159478516,21.098232467829707,9.544438497351534,11.553793970478173,19,23,5280,10166,1466.0,54.0,277.89473684210526,441.41601033812253,1466.0,54.0,442.0,564.9320851833123,1466,54,367.76190476190476,519.2194145575787,269588.80045351473,380,460,20,10,48553.367940390985,1733929.15725708,0.0,266900.9719950992,1990688.0855560303,1744400.978088379,0.0,110593.78253089057,397043.6730717925,1971868.9918518066,1756026.029586792,0.0,89630.40872053667,364133.87109537417,0,0,0,0,1,0,0,0,0,0,0,1.2105263157894737,367.76190476190476,65535,1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3360.5,4.0,0.0,1943060.1863799284,277.89473684210526,442.0,0,19,23,5280,10166
192.168.1.3,142.250.193.102,54124,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:27,1989742.9943084717,7162.734102226722,20.605676269386443,9.54897192971567,11.056704339670775,19,22,4989,9263,1466.0,54.0,262.57894736842104,416.74090345131503,1466.0,54.0,421.04545454545456,564.8297794486991,1466,54,347.609756097561,507.8534875166925,257915.16478286733,380,440,20,9,49743.57485771179,1629610.0616455078,0.0,254154.49213806304,1989742.9943084717,1641846.8952178955,0.0,110541.27746158176,373444.4893265649,1971868.9918518066,1651638.0310058594,0.0,93898.5234215146,349784.4322850646,0,0,0,0,1,0,0,0,0,0,0,1.1578947368421053,347.609756097561,65535,1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2958.0,4.0,0.0,679375.2728069215,262.57894736842104,421.04545454545456,0,19,22,4989,9263
192.168.1.3,35.190.43.134,54101,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:27,1978008.0318450928,6554.068432122157,16.683450961125516,8.59450504057981,8.088945920545704,17,16,11741,1223,1466.0,54.0,690.6470588235294,663.5234772367069,153.0,54.0,76.4375,35.099801904711654,1466,54,392.8484848484849,567.1211789279372,321626.43158861337,340,320,20,13,61812.75099515915,1651569.128036499,0.0,286504.6593820799,1978008.0318450928,1661200.0465393066,0.0,123625.5019903183,398682.0055595049,1962996.9596862793,1666702.9857635498,0.0,130866.46397908528,412020.65518075245,0,0,0,0,1,0,0,0,0,0,0,0.9411764705882353,392.8484848484849,251,997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8547.0,8.0,0.0,0.0,63787751.40213523,0.0,690.6470588235294,76.4375,0,17,16,11741,1223
192.168.1.3,3.111.241.224,54102,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:27,1990662.0979309082,3516.920328807602,8.037526819157495,4.521108835776092,3.5164179833814044,9,7,5630,1371,1466.0,54.0,625.5555555555555,644.599291741451,529.0,58.0,195.85714285714286,210.53837693699765,1466,54,437.5625,546.4019775712292,298555.12109375,180,140,20,4,132710.8065287272,1037547.1115112305,0.0,287994.76322536764,1990662.0979309082,1037590.9805297852,0.0,248832.76224136353,357542.4078445461,1958921.9093322754,1093018.0549621582,0.0,326486.9848887126,417345.3091355571,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,437.5625,254,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.5555555555555,195.85714285714286,0,9,7,5630,1371
192.168.1.3,162.247.243.29,54103,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:27,2151957.0350646973,2892.2510526855754,7.899785972952246,3.7175463402128215,4.1822396327394245,8,9,4611,1613,1414.0,54.0,576.375,558.686391793285,542.0,54.0,179.22222222222223,184.42449691331245,1414,54,366.11764705882354,451.87125734880846,204187.6332179931,160,180,20,4,134497.31469154358,1229671.9551086426,0.0,294356.92718330666,2151412.9638671875,1229671.9551086426,0.0,307344.7091238839,401882.9161003809,1940105.91506958,1487250.804901123,0.0,242513.2393836975,477528.07960006734,0,0,0,0,1,0,0,0,0,0,0,1.125,366.11764705882354,255,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.375,179.22222222222223,0,8,9,4611,1613
192.168.1.3,13.67.9.5,53962,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:27,74198.96125793457,1630.7505920382503,26.95455524030166,13.47727762015083,13.47727762015083,1,1,55,66,55.0,55.0,55.0,0.0,66.0,66.0,66.0,0.0,66,55,60.5,5.5,30.25,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.5,254,16386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,66.0,0,1,1,55,66
192.168.1.3,142.251.43.98,54126,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:27,1631549.1199493408,9188.81314493645,20.839090643532504,9.80663089107412,11.032459752458385,16,18,4355,10637,1466.0,54.0,272.1875,459.06851595785787,1470.0,58.0,590.9444444444445,623.4535955485935,1470,54,440.94117647058823,574.6882500757141,330266.5847750865,320,360,20,8,49440.8824227073,1439841.0320281982,0.0,246395.09474427617,1631549.1199493408,1449375.1525878906,0.0,108769.94132995605,359398.6054286022,1617895.8415985107,1455402.8511047363,0.0,95170.3436234418,340836.5306440796,0,0,0,0,1,0,0,0,0,0,0,1.125,440.94117647058823,65535,1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.0,4.0,4286.0,4.5,1575501.0224051212,18794340.767381076,272.1875,590.9444444444445,0,16,18,4355,10637
192.168.1.3,216.58.196.100,54131,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:28,946782.112121582,9840.701340588432,20.067975257183665,9.505883016560684,10.562092240622983,9,10,2328,6989,1466.0,54.0,258.6666666666667,439.78580645077164,1470.0,58.0,698.9,649.3942485116418,1470,54,490.36842105263156,601.5706818974472,361887.2853185596,180,200,20,3,52599.00622897678,891664.0281677246,0.0,203560.80890586696,946607.1128845215,906991.0049438477,0.0,118325.88911056519,298136.11761606607,937297.1057891846,904870.9869384766,0.0,104144.12286546495,283150.03822843265,0,0,0,0,1,0,0,0,0,0,0,1.1111111111111112,490.36842105263156,65535,1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5381.0,4.0,0.0,4040377.6985320444,258.6666666666667,698.9,0,9,10,2328,6989
192.168.1.3,129.80.246.81,62174,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:28,2297462.9402160645,135.8019729235145,1.7410509349168526,0.8705254674584263,0.8705254674584263,2,2,204,108,102.0,102.0,102.0,0.0,54.0,54.0,54.0,0.0,102,54,78.0,24.0,576.0,40,40,20,2,765820.9800720215,1686618.0896759033,303578.85360717773,651103.6202979388,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,251,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,54.0,0,2,2,204,108
