src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
35.190.43.134,192.168.1.3,443,60185,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-06-22 01:52:00,3352080.1067352295,2292.009664256767,11.932889049885548,7.159733429931329,4.7731556199542196,24,16,1927,5756,145.0,58.0,80.29166666666667,35.151433312012884,1466.0,54.0,359.75,528.4143142459334,1466,54,192.075,362.17857387620273,131173.31937500002,480,320,20,7,85950.77196756999,1292171.9551086426,0.0,264647.46831176465,3351999.044418335,1306091.070175171,222.20611572265625,145739.0888877537,342238.81925553276,3266675.9490966797,1305472.8507995605,0.0,217778.3966064453,397539.6675914096,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,192.075,1029,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084.0,5.0,0.0,375772.9871306975,80.29166666666667,359.75,0,24,16,1927,5756
129.80.246.81,192.168.1.3,443,51925,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-06-22 01:52:00,7994843.006134033,111.57192196464823,1.5009675600625323,0.8755644100364771,0.6254031500260551,7,5,402,490,78.0,54.0,57.42857142857143,8.398250546685182,102.0,82.0,98.0,8.0,102,54,74.33333333333333,21.630739443876827,467.88888888888886,140,100,20,1,726803.9096485485,1675635.814666748,112.05673217773438,666681.2471933104,7994843.006134033,1999665.9755706787,325023.889541626,1332473.8343556721,737232.9701823335,6249148.845672607,2002663.8507843018,324764.9669647217,1562287.2114181519,714940.9394404752,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,74.33333333333333,154,510,0.0,0.0,0.0,0.0,1421293.020248413,11995.792388916016,418908.953666687,582072.6700705737,0.0,0.0,0.0,0.0,0.0,0.0,57.42857142857143,98.0,0,7,5,402,490
162.247.241.14,192.168.1.3,443,60188,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-06-22 01:52:00,3288765.9072875977,1390.4911839017363,4.256915935846121,2.1284579679230604,2.1284579679230604,7,7,1800,2773,552.0,58.0,257.14285714285717,230.35093014878007,1280.0,54.0,396.14285714285717,541.1898078893073,1280,54,326.64285714285717,421.6683881817995,177804.22959183677,140,140,20,3,252981.99286827675,1125981.092453003,150.91896057128906,334910.3555232342,3288614.9883270264,1179069.995880127,193717.95654296875,548102.4980545044,360037.4384327003,3040799.140930176,1125981.092453003,10677.099227905273,506799.856821696,357291.1384464595,0,0,0,0,1,0,0,0,0,0,0,1.0,326.64285714285717,18,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.14285714285717,396.14285714285717,0,7,7,1800,2773
162.247.241.14,192.168.1.3,443,60190,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-06-22 01:52:00,3292278.76663208,796.4088662766068,3.0374098637551743,1.5187049318775871,1.5187049318775871,5,5,1234,1388,552.0,58.0,246.8,231.65008094106074,1172.0,54.0,277.6,447.2,1172,54,262.2,356.45751500003473,127061.95999999999,100,100,20,2,365808.7518480089,2122253.894805908,402.9273986816406,647428.1646602363,3291875.8392333984,2188005.9242248535,193717.95654296875,822968.9598083496,810307.2828810605,3044267.8928375244,2122253.894805908,13998.985290527344,761066.9732093811,813823.7609674006,0,0,0,0,1,0,0,0,0,0,0,1.0,262.2,17,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.8,277.6,0,5,5,1234,1388
34.0.63.29,192.168.1.3,443,60195,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-06-22 01:52:01,3564280.9867858887,1002.4462193767652,3.086176438047696,1.4028074718398618,1.683368966207834,5,6,3173,400,1466.0,54.0,634.6,679.0592315844032,118.0,54.0,66.66666666666667,23.371397523944136,1466,54,324.8181818181818,538.3950591056919,289869.23966942145,100,120,20,4,356428.09867858887,2429680.824279785,0.0,708978.9597032656,3564043.9987182617,2850582.1228027344,0.0,891010.9996795654,1140693.8997386317,3564079.0462493896,2429680.824279785,463.9625549316406,712815.8092498779,870953.8341542841,0,0,0,0,1,0,0,0,0,0,0,1.2,324.8181818181818,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.6,66.66666666666667,0,5,6,3173,400
34.0.63.29,192.168.1.3,443,60196,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-06-22 01:52:01,3524626.0166168213,257.8997021852891,3.404616530498866,1.9860263094576718,1.418590221041194,7,5,573,336,126.0,54.0,81.85714285714286,27.487288342216722,89.0,54.0,67.2,16.216041440499588,126,54,75.75,24.54629978903813,602.5208333333334,140,100,20,4,320420.5469651656,2786125.1831054688,0.0,792096.5575078768,3524339.199066162,3153919.219970703,0.0,587389.866511027,1155673.235005352,3523906.946182251,3151041.030883789,102.996826171875,880976.7365455627,1319098.6491440851,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,75.75,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.85714285714286,67.2,0,7,5,573,336
172.67.161.72,192.168.1.3,443,52034,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-06-22 01:52:01,300868.9880371094,1532.228372912731,13.294823192301353,6.647411596150676,6.647411596150676,2,2,215,246,155.0,60.0,107.5,47.5,192.0,54.0,123.0,69.0,192,54,115.25,59.738492615733115,3568.6875,40,40,20,2,100289.66267903645,129269.12307739258,42603.96957397461,40790.097287629396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,115.25,2200,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5,123.0,0,2,2,215,246
192.168.1.3,157.240.239.63,59444,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:52:01,210469.96116638184,1301.8484846081958,19.005087366543005,9.502543683271503,9.502543683271503,2,2,138,136,84.0,54.0,69.0,15.0,82.0,54.0,68.0,14.0,84,54,68.5,14.517231140957975,210.75,40,40,20,1,70156.65372212727,160112.1425628662,10244.84634399414,64766.34267816723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,68.5,255,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,68.0,0,2,2,138,136
192.168.1.3,192.168.1.1,64209,53,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,17,2025-06-22 01:52:02,5047451.019287109,42.19951797176303,0.396239605368667,0.1981198026843335,0.1981198026843335,1,1,78,135,78.0,78.0,78.0,0.0,135.0,135.0,135.0,0.0,135,78,106.5,28.5,812.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,106.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,135.0,0,1,1,78,135
192.168.1.3,34.0.206.140,60203,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-06-22 01:52:02,2239089.012145996,4069.0655666555217,13.398306113452492,6.699153056726246,6.699153056726246,15,15,3345,5766,1466.0,54.0,223.0,351.2936093924852,1466.0,54.0,384.4,553.5320285825081,1466,54,303.7,470.5474931750602,221414.9433333333,300,300,20,8,77209.96593606882,914167.8810119629,0.0,186169.04109703892,2239089.012145996,1172790.0505065918,0.0,159934.9294389997,304316.80545444094,1978881.8359375,1186186.7904663086,0.0,141348.7025669643,308614.21108977246,0,0,0,0,1,0,0,0,0,0,0,1.0,303.7,65535,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,4.0,2460.0,4.0,656950.5366292135,5603034.39587293,223.0,384.4,0,15,15,3345,5766
