src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
23.41.29.51,192.168.1.3,443,54049,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:12,3797854.9003601074,17769.50456785515,20.8012159686536,7.635889406214614,13.165326562438988,29,50,2589,64897,391.0,54.0,89.27586206896552,102.51388351785337,1466.0,54.0,1297.94,412.6266792150018,1466,54,854.253164556962,671.5862663298715,451028.11312289705,580,1000,20,3,48690.447440514195,2530936.0027313232,0.0,301003.04917451733,3752398.96774292,2617130.0411224365,0.0,134014.24884796143,511000.22889649065,3750463.0088806152,2530936.0027313232,0.0,76540.06140572684,377334.60989082576,0,0,0,0,1,0,0,0,0,0,0,1.7241379310344827,854.253164556962,614,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31098.5,23.0,0.0,1444928.2495568946,89.27586206896552,1297.94,0,29,50,2589,64897
142.251.43.98,192.168.1.3,443,54051,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:12,110419.03495788574,81897.11133998804,163.0153714607746,99.62050478158447,63.39486667919012,11,7,7358,1685,1470.0,58.0,668.9090909090909,621.5845520698699,1125.0,54.0,240.71428571428572,362.41795693674464,1470,54,502.3888888888889,575.1232852266343,330766.7932098765,220,140,20,7,6495.237350463867,48890.82908630371,0.0,12579.66736487409,110419.03495788574,48890.82908630371,0.0,11041.903495788574,15348.079965930345,94295.02487182617,66490.88859558105,200.9868621826172,15715.837478637695,24404.797095437818,0,0,0,0,1,0,0,0,0,0,0,0.6363636363636364,502.3888888888889,1048,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5379.0,4.0,0.0,0.0,0.0,0.0,668.9090909090909,240.71428571428572,0,11,7,7358,1685
162.247.243.29,192.168.1.3,443,54043,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:12,6818878.173828125,2772.596828693033,5.426112486070148,3.079685465066841,2.3464270210033074,21,16,8482,10424,1466.0,54.0,403.9047619047619,508.09568884703526,1414.0,54.0,651.5,494.6669334006469,1466,54,510.97297297297297,517.0919980087441,267384.134404675,420,320,20,11,189413.2826063368,3229604.0058135986,0.0,614360.4195419232,3588684.08203125,2257202.8636932373,0.0,179434.2041015625,487516.46337348106,6814699.172973633,3229604.0058135986,0.0,454313.2781982422,895711.3034556308,0,0,0,0,1,0,0,0,0,0,0,0.7619047619047619,510.97297297297297,283,254,0.0,0.0,0.0,0.0,2046304.9411773682,1183299.0646362305,1614802.0029067993,431502.93827056885,5345.0,4.0,3047.0,4.0,0.0,5356263.322715842,403.9047619047619,651.5,0,21,16,8482,10424
162.247.243.29,192.168.1.3,443,54045,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:12,6819239.139556885,1884.9610252611342,3.3728102988179622,1.9063710384623265,1.4664392603556358,13,10,6903,5951,1466.0,54.0,531.0,593.7756634129918,1414.0,54.0,595.1,481.7836547663277,1466,54,558.8695652173913,548.8241426071803,301207.93950850656,260,200,20,7,309965.41543440387,3229901.075363159,0.0,876878.1231881775,3588684.08203125,3165278.911590576,0.0,299057.0068359375,866328.3307019621,6799051.04637146,3229901.075363159,0.0,755450.1162634955,1247453.810502331,0,0,0,0,1,0,0,0,0,0,0,0.7692307692307693,558.8695652173913,283,252,0.0,0.0,0.0,0.0,2914653.0628204346,315248.0125427246,1614950.5376815796,1299702.525138855,5345.0,4.0,0.0,0.0,0.0,0.0,531.0,595.1,0,13,10,6903,5951
162.247.243.29,192.168.1.3,443,54044,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:12,6767467.021942139,1714.6740371805854,3.841910114330853,2.068720830793536,1.7731892835373169,14,12,3190,8414,756.0,54.0,227.85714285714286,242.24068820164823,1414.0,54.0,701.1666666666666,451.83456289024883,1414,54,446.3076923076923,426.02399437940375,181496.44378698224,280,240,20,5,270698.68087768555,3099310.1596832275,0.0,670962.0103526228,5001868.963241577,3299920.082092285,0.0,384759.15101858287,866273.548063844,6614323.139190674,3099310.1596832275,0.0,601302.1035627886,919352.2206124791,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,446.3076923076923,288,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.85714285714286,701.1666666666666,0,14,12,3190,8414
23.41.29.51,192.168.1.3,443,54048,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:12,3679774.9996185303,4938.073659906849,7.337405141020578,2.9893132056009764,4.3480919354196015,11,16,1617,16554,391.0,54.0,147.0,149.4571997110027,1466.0,54.0,1034.625,578.9805561286147,1466,54,673.0,630.8432334464603,397963.18518518517,220,320,20,3,141529.80767763578,2498528.9573669434,0.0,501132.96850230894,3637885.093688965,2584774.0173339844,0.0,363788.5093688965,793048.0367128156,3626879.930496216,2498528.9573669434,0.0,241791.9953664144,642082.4178904234,0,0,0,0,1,0,0,0,0,0,0,1.4545454545454546,673.0,636,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7845.0,6.5,0.0,559559.1265900279,147.0,1034.625,0,11,16,1617,16554
192.168.1.3,35.190.43.134,54038,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:12,6699378.01361084,4741.783481311301,12.687745015628188,5.970703536766206,6.717041478861981,40,45,28387,3380,1466.0,54.0,709.675,654.7361066681751,153.0,54.0,75.11111111111111,36.44674789468555,1466,54,373.7294117647059,550.2310613729964,302754.220899654,800,900,20,38,79754.5001620338,1953923.9406585693,0.0,286848.59023640864,6699378.01361084,1969043.0164337158,0.0,171778.92342591897,407907.6301602253,5623189.926147461,1986662.8646850586,0.0,127799.77104880592,363100.5566832391,0,0,0,0,1,0,0,0,0,0,0,1.125,373.7294117647059,252,954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6603.666666666667,8.0,0.0,0.0,13549.578061430317,0.0,709.675,75.11111111111111,0,40,45,28387,3380
162.247.243.29,192.168.1.3,443,54046,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:12,3616946.9356536865,1505.4132938270302,4.423620330804864,2.488286436077736,1.935333894727128,9,7,1415,4030,509.0,54.0,157.22222222222223,186.84739927888737,1414.0,54.0,575.7142857142857,601.1060553645408,1414,54,340.3125,469.91378447939786,220818.96484375,180,140,20,3,241129.79571024576,2987628.936767578,0.0,736942.4558680991,3616946.9356536865,3229059.934616089,0.0,452118.3669567108,1051528.4427081638,3276871.919631958,2987628.936767578,0.0,546145.3199386597,1096934.5353305524,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,340.3125,288,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3652.0,4.0,0.0,26639301.231304348,157.22222222222223,575.7142857142857,0,9,7,1415,4030
192.168.1.3,129.80.246.81,62174,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:12,6310618.162155151,132.79206227774887,1.7430938962473002,0.7923154073851365,0.9507784888621638,5,6,490,348,102.0,82.0,98.0,8.0,78.0,54.0,58.0,8.94427190999916,102,54,76.18181818181819,21.6661368869327,469.4214876033058,100,120,20,5,631061.8162155151,1703293.0850982666,300.1689910888672,596617.6650644732,6009234.189987183,2008815.050125122,596735.954284668,1502308.5474967957,578894.081953284,6008560.1806640625,2004026.174545288,302635.19287109375,1201712.0361328125,701614.273925272,0,0,0,0,1,0,0,0,0,0,0,1.2,76.18181818181819,251,103,0.0,0.0,0.0,0.0,1703293.0850982666,602948.1887817383,1153120.6369400024,550172.4481582642,0.0,0.0,0.0,0.0,0.0,0.0,98.0,58.0,0,5,6,490,348
172.67.161.72,192.168.1.3,443,53415,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:13,133324.14627075195,2647.6824331815696,22.5015504236394,15.001033615759601,7.500516807879801,2,1,177,176,123.0,54.0,88.5,34.5,176.0,176.0,176.0,0.0,176,54,117.66666666666667,49.948862738693954,2494.888888888889,40,20,20,1,66662.07313537598,132385.9691619873,938.1771087646484,65723.89602661133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,117.66666666666667,19,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,176.0,0,2,1,177,176
