src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.3,35.190.43.134,54155,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:32,2027274.8470306396,1422.599409361888,8.878914482841187,4.439457241420594,4.439457241420594,9,9,1153,1731,495.0,54.0,128.11111111111111,133.37119832711213,702.0,54.0,192.33333333333334,208.31013204141345,702,54,160.22222222222223,177.82468131266432,31621.617283950625,180,180,20,5,119251.46159003762,1678975.1052856445,0.0,395772.8749829494,2027274.8470306396,1692044.0196990967,188.1122589111328,253409.35587882996,552748.0278158099,2012666.940689087,1690263.032913208,0.0,251583.36758613586,551813.6098576315,0,0,0,0,1,0,0,0,0,0,0,1.0,160.22222222222223,255,1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.11111111111111,192.33333333333334,0,9,9,1153,1731
35.190.43.134,192.168.1.3,443,54137,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:32,1949963.8080596924,6977.052570805213,19.487541175347157,10.769430649533957,8.718110525813202,21,17,1817,11788,159.0,58.0,86.52380952380952,39.30420921069402,1466.0,54.0,693.4117647058823,662.03865702163,1466,54,358.0263157894737,536.6480512276427,287991.13088642654,420,340,20,8,52701.72454215385,1321821.2127685547,0.0,219132.2834276231,1949907.7796936035,1334295.9880828857,0.0,97495.38898468018,294462.8434684974,1949687.9577636719,1333761.215209961,0.0,121855.49736022949,324927.9700893435,0,0,0,0,1,0,0,0,0,0,0,0.8095238095238095,358.0263157894737,1037,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5396.0,5.5,0.0,30837.19296830505,86.52380952380952,693.4117647058823,0,21,17,1817,11788
192.168.1.3,142.250.183.230,54157,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:32,1619277.9541015625,9522.762883877838,24.70236805156378,11.733624824492797,12.968743227070984,19,21,5258,10162,1466.0,54.0,276.7368421052632,440.40410176698583,1470.0,58.0,483.9047619047619,578.9029777055667,1470,54,385.5,527.9908616633436,278774.35,380,420,20,11,41519.9475410657,1339984.8937988281,0.0,211479.10313082946,1619277.9541015625,1350704.9083709717,0.0,89959.88633897569,307144.8775247372,1605222.9404449463,1356300.8308410645,0.0,80261.14702224731,293801.1243729175,0,0,0,0,1,0,0,0,0,0,0,1.105263157894737,385.5,65535,1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1605.0,4.0,3364.0,4.0,1262775.824423185,0.0,276.7368421052632,483.9047619047619,0,19,21,5258,10162
192.168.1.3,142.250.193.102,54158,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:32,1613918.0660247803,8978.770549172044,25.404015769515826,11.152982532958166,14.251033236557658,18,23,5070,9421,1466.0,54.0,281.6666666666667,429.3771975521962,1470.0,58.0,409.60869565217394,558.1286075207767,1470,54,353.4390243902439,509.6275085800287,259720.19750148722,360,460,20,10,40347.95165061951,806739.091873169,0.0,153587.20713212143,1613918.0660247803,819436.0733032227,0.0,94936.35682498707,229434.87732395183,1602169.9905395508,823054.0752410889,0.0,72825.90866088867,204315.4501799171,0,0,0,0,1,0,0,0,0,0,0,1.2777777777777777,353.4390243902439,65535,1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2957.5,4.0,0.0,0.0,281.6666666666667,409.60869565217394,0,18,23,5070,9421
192.168.1.3,3.111.241.224,54136,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:32,1617821.9318389893,4353.383930204342,9.889839966387827,5.563034981093153,4.326804985294674,9,7,5678,1365,1466.0,54.0,630.8888888888889,649.5263991631722,526.0,58.0,195.0,209.1841294171238,1466,54,440.1875,550.646690123304,303211.77734375,180,140,20,4,107854.79545593262,1053278.923034668,0.0,257898.96343742814,1617662.9066467285,1053453.9222717285,0.0,202207.86333084106,327846.0990675091,1567857.027053833,1100142.002105713,262.0220184326172,261309.50450897217,386055.79931929015,0,0,0,0,1,0,0,0,0,0,0,0.7777777777777778,440.1875,254,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.8888888888889,195.0,0,9,7,5678,1365
192.168.1.3,162.247.243.29,54141,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:32,1751324.8920440674,3071.388994946491,9.70693677525383,3.9969739662809887,5.709962808972841,7,10,3712,1667,1320.0,54.0,530.2857142857143,558.5546946707865,542.0,54.0,166.7,169.44146481897516,1320,54,316.4117647058824,421.15514241101073,177371.65397923873,140,200,20,3,109457.80575275421,870239.9730682373,0.0,211732.06334703532,1751219.0341949463,870239.9730682373,114.91775512695312,291869.839032491,285423.2122216206,1544535.8753204346,1071847.915649414,0.0,171615.09725782607,328568.4121056207,0,0,0,0,1,0,0,0,0,0,0,1.4285714285714286,316.4117647058824,254,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.2857142857143,166.7,0,7,10,3712,1667
192.155.100.150,192.168.1.3,9075,51078,54:37:bb:34:77:70,58:1c:f8:e7:a3:e2,6,2025-07-03 20:11:32,120.1629638671875,898779.4285714285,16644.06349206349,8322.031746031746,8322.031746031746,1,1,54,54,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,54.0,109,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,1,1,54,54
192.168.1.3,129.80.246.81,62174,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:32,6348486.90032959,131.9999573373136,1.7326963373633049,0.7875892442560476,0.9451070931072572,5,6,490,348,102.0,82.0,98.0,8.0,78.0,54.0,58.0,8.94427190999916,102,54,76.18181818181819,21.6661368869327,469.4214876033058,100,120,20,5,634848.690032959,1705616.9509887695,444.8890686035156,594248.4831903825,6011636.972427368,2008122.9209899902,606095.0756072998,1502909.243106842,575606.0053066846,6043525.93421936,2042466.8788909912,303478.0025482178,1208705.186843872,712143.450815837,0,0,0,0,1,0,0,0,0,0,0,1.2,76.18181818181819,251,103,0.0,0.0,0.0,0.0,1703161.9548797607,620274.7821807861,1161718.3685302734,541443.5863494873,0.0,0.0,0.0,0.0,0.0,0.0,98.0,58.0,0,5,6,490,348
192.168.1.3,192.168.1.1,50919,53,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,17,2025-07-03 20:11:32,12609.004974365234,20223.641795560263,158.61679839655108,79.30839919827554,79.30839919827554,1,1,76,179,76.0,76.0,76.0,0.0,179.0,179.0,179.0,0.0,179,76,127.5,51.5,2652.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,127.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,179.0,0,1,1,76,179
192.168.1.3,142.251.43.98,54161,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:33,1333283.9012145996,11191.164902244162,24.750917617723836,11.25041709896538,13.500500518758455,15,18,4364,10557,1466.0,54.0,290.93333333333334,471.9331120214201,1466.0,54.0,586.5,622.9200278616117,1466,54,452.1515151515151,578.4017226813338,334548.5528007346,300,360,20,8,41665.12191295624,1140599.9660491943,0.0,197922.4778710029,1333283.9012145996,1150380.1345825195,0.0,95234.5643724714,293775.5456975339,1318320.0359344482,1156287.9085540771,0.0,77548.23740790872,270362.39239201386,0,0,0,0,1,0,0,0,0,0,0,1.2,452.1515151515151,65535,1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.0,4.0,4282.0,4.5,1591277.0720887245,0.0,290.93333333333334,586.5,0,15,18,4364,10557
192.168.1.3,172.31.216.43,54166,1521,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:33,3023293.972015381,65.49148109074214,0.9922951680415475,0.9922951680415475,0.0,3,0,198,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,60,0,20,0,1511646.9860076904,2010807.991027832,1012485.9809875488,499161.0050201416,3023293.972015381,2010807.991027832,1012485.9809875488,1511646.9860076904,499161.0050201416,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,65535,0,0.0,0.0,0.0,0.0,1012485.9809875488,998322.0100402832,1005403.995513916,7081.9854736328125,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,3,0,198,0
192.168.1.3,162.247.243.29,54138,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:34,151247.97821044922,1943.8276364324222,33.05829313660582,13.223317254642328,19.83497588196349,2,3,108,186,54.0,54.0,54.0,0.0,78.0,54.0,62.0,11.313708498984761,78,54,58.8,9.6,92.16,40,60,20,0,37811.994552612305,151122.0932006836,0.0,65419.636142760406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.5,58.8,254,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,62.0,0,2,3,108,186
192.168.1.3,162.247.243.29,54140,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:34,152089.11895751953,1933.0771459207283,32.87546166531851,13.150184666127403,19.725276999191106,2,3,108,186,54.0,54.0,54.0,0.0,78.0,54.0,62.0,11.313708498984761,78,54,58.8,9.6,92.16,40,60,20,0,38022.27973937988,151118.04008483887,0.0,65296.7795203959,0,0.0,0.0,0.0,0.0,885.009765625,885.009765625,0.0,442.5048828125,442.5048828125,0,0,0,0,1,0,0,0,0,0,0,1.5,58.8,254,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,62.0,0,2,3,108,186
192.168.1.3,162.247.243.29,54139,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:34,188113.92784118652,1562.8826816492121,26.579637443013812,10.631854977205526,15.947782465808288,2,3,108,186,54.0,54.0,54.0,0.0,78.0,54.0,62.0,11.313708498984761,78,54,58.8,9.6,92.16,40,60,20,0,47028.48196029663,188002.8247833252,0.0,81391.58741608274,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.5,58.8,254,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,62.0,0,2,3,108,186
192.168.1.3,23.41.29.51,54143,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:34,24039.98374938965,9983.367813470064,166.3894635578344,83.1947317789172,83.1947317789172,2,2,108,132,54.0,54.0,54.0,0.0,78.0,54.0,66.0,12.0,78,54,60.0,10.392304845413264,108.0,40,40,20,0,8013.327916463216,23898.12469482422,0.0,11232.396820958314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,252,636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,66.0,0,2,2,108,132
192.168.1.3,23.41.29.51,54146,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:34,10066.986083984375,23840.303145130732,397.33838575217885,198.66919287608943,198.66919287608943,2,2,108,132,54.0,54.0,54.0,0.0,78.0,54.0,66.0,12.0,78,54,60.0,10.392304845413264,108.0,40,40,20,0,3355.6620279947915,9386.062622070312,309.94415283203125,4264.209955458292,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,252,660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,66.0,0,2,2,108,132
192.168.1.3,3.163.248.4,54148,443,58:1c:f8:e7:a3:e2,54:37:bb:34:77:70,6,2025-07-03 20:11:34,173318.14765930176,934.6972731236992,17.309208761549986,11.53947250769999,5.769736253849995,2,1,108,54,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,54,54,54.0,0.0,0.0,40,20,20,0,86659.07382965088,173091.17317199707,226.9744873046875,86432.09934234619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,54.0,253,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,0,2,1,108,54
